,Scholarship Name,Eligibility,Region,Deadline,Award,Important Links,Description,Email,Contact Number,Contact Details,link,category
104,Goonj Setu Fellowship 2025-26,Graduates aged between 21 to 30 years,India,22-Jun-2025,"A fixed monthly stipend ranging between ₹20,000 - ₹22,000, depending on the city","{'Original website': 'https://goonj.org/', 'Apply online link': 'https://goonj.org/goonj-fellowship/', 'Media Link': 'https://www.buddy4study.com/scholarship/goonj-setu-fellowship'}","Goonj Setu Fellowship 2025-26 is an opportunity offered by the Goonj organisation to graduates aged between 21 to 30 years old. It helps individuals understand themselves and the broader social ecosystem, highlighting how small changes can lead to significant innovations. Selected candidates will receive a fixed monthly stipend ranging between ₹20,000 - ₹22,000, depending on the city, with travel reimbursements.Source:Goonj",fellowship@goonj.org,Null,"GOONJ
J-93, Sarita Vihar, New Delhi-110076
Email ID:
fellowship@goonj.org
| Phone
Number:
(011)-26972351, 41401216",https://goonj.org/,monetary
105,"Vidyadhan Plus 1 Scholarship Program, Kerala 2025",Class 11 and 12 school students of Kerala,India,22-Jun-2025,"A maximum of ₹10,000 per annum","{'Original website': 'https://www.vidyadhan.org', 'Apply online link': 'https://www.vidyadhan.org/apply', 'Media Link': 'https://www.buddy4study.com/scholarship/vidyadhan-plus-one-scholarship-program-kerala'}","Vidyadhan Plus 1 Scholarship Program, Kerala 2025 is an initiative by the Sarojini Damodaran Foundation* for Class 10 passed school students of Kerala. The selected students will receive a maximum of ₹10,000 per annum.*Sarojini Damodaran Foundation was established in 1999 by SD Shibulal (Co-founder and former CEO, Infosys) and Kumari Shibulal, (Sarojini Damodaran Foundation). The financial support by this organisation helps in transforming the lives of underprivileged students in society by contributing to their higher education.Source:Vidyadhan",vidyadhan.kerala@sdfoundationindia.com,8068333500,"Sarojini Damodaran Foundation
678, 11th Main Road, 4th T Block East,
4th Block, Jayanagar, Bengaluru, Karnataka - 560041
Email ID:
vidyadhan.kerala@sdfoundationindia.com
| Phone Number:
(+91) 8068333500",https://www.vidyadhan.org,monetary
106,Robert Gordon University Vice-Chancellor’s Undergraduate Scholarship 2025,Undergraduate Applicants,United Kingdom,22-Jun-2025,Tuition Fee waiver for the first year of the course,"{'Original website': 'https://www.rgu.ac.uk/', 'Media Link': 'https://www.buddy4study.com/scholarship/robert-gordon-university-vice-chancellors-undergraduate-scholarship', 'Apply online link': 'https://www.rgu.ac.uk/study/apply'}",The Robert Gordon University Vice-Chancellor’s Undergraduate Scholarship 2025 is a prestigious award for international students enrolling in undergraduate programs at Robert Gordon University (RGU). Selected students will receive full tuition fees for the first year of study as a reward and to support talented students in their academic journey in the UK.Source:Robert Gordon University,international@rgu.ac.uk,1224 262000,"Robert Gordon University, Garthdee House
Garthdee Road
Aberdeen, AB10 7QB
Scotland, UK
Email ID:
international@rgu.ac.uk
| Phone Number:
+44 (0) 1224 262000",https://www.rgu.ac.uk/,tuition_waiver
107,"Vidyadhan Class 11 and 12 Scholarship Program, Uttar Pradesh 2025",Class 11 and 12 students studying in Uttar Pradesh,India,25-Jun-2025,"A scholarship of ₹10,000 per annum","{'Latest scholarship link': 'https://www.vidyadhan.org/apply', 'Original website': 'https://www.vidyadhan.org/', 'Apply online link': 'https://www.vidyadhan.org/apply', 'Media Link': 'https://www.buddy4study.com/scholarship/vidyadhan-class-11-and-12-scholarship-program-uttar-pradesh-2025'}","Vidyadhan Class 11 and 12 Scholarship Program, Uttar Pradesh 2025 is an opportunity offered by the *Sarojini Damodaran Foundation for Class 10 passed students who are currently studying in Class 11 or 12 at a recognised school/institution of the state. The selected students will receive a maximum of ₹10,000 per annum.*Sarojini Damodaran Foundation was established in 1999 by SD Shibulal (Co-founder and former CEO, Infosys) and Kumari Shibulal, (Sarojini Damodaran Foundation). The financial support by this organisation helps in transforming the lives of underprivileged students in society by contributing to their higher education.Source:VidyaDhan",vidyadhan.up@sdfoundationindia.com,9663517131,"Sarojini Damodaran Foundation
678, 11th Main Rd, 4th T Block East, 4th Block,
Jayanagar, Bengaluru,
Karnataka - 560041
Email ID:
vidyadhan.up@sdfoundationindia.com |
Phone Number:
(+91) 9663517131 (Aniket Sen)",https://www.vidyadhan.org/apply,monetary
108,"Vidyadhan Scholarship Program, Ladakh 2025",Students studying at Class 11 and 12,India,25-Jun-2025,"₹10,000 per annum","{'Original website': 'https://www.vidyadhan.org/web/index.php', 'Apply online link': 'https://www.vidyadhan.org/apply', 'Latest scholarship link': 'https://www.vidyadhan.org/apply'}","Vidyadhan Scholarship Program, Ladakh 2025 is an opportunity offered by the *Sarojini Damodaran Foundation to Class 11 and 12 students of the union territory.*Established in 1999 by SD Shibulal (Co-founder and former CEO, Infosys) and Kumari Shibulal (Sarojini Damodaran Foundation), this financial support helps to transform the lives of the underprivileged students in society by contributing to their higher education. The selected candidates will receive ₹10,000 per annum.Source:Vidyadhan",vidyadhan.ladakh@sdfoundationindia.com,9663517131,"Sarojini Damodaran Foundation
678, 11th Main Rd
4th T Block East, 4th Block
Jayanagar, Bengaluru
Karnataka - 560041
Email ID:
vidyadhan.ladakh@sdfoundationindia.com
| Phone Number:
9663517131",https://www.vidyadhan.org/apply,monetary
109,Ahimsa Fellowship 2025,Bachelor's degree holders,India,29-Jun-2025,"A monthly stipend of up to ₹20,000 and other benefits","{'Original website': 'https://ahimsafellowship.org/', 'Apply online link': 'https://ahimsafellowship.org/', 'Media Link': 'https://www.buddy4study.com/scholarship/ahimsa-fellowship', 'Others': 'https://ahimsafellowship.org/faqs/', 'Latest scholarship link': 'https://ahimsafellowship.org/about/'}","The Ahimsa Fellowship 2025 is an 8-month full-time opportunity for graduates designed to create a network of effective animal protection leaders. Through this programme, fellows will gain the skills and knowledge to collaborate closely with state governments and district administrations to enforce animal protection laws in India. It seeks trained professionals who can capably assist the Government in fulfilling its statutory duties through systemic apparatuses like State Animal Welfare Boards, Societies For The Prevention of Cruelty to Animals, Infirmaries, Slaughterhouse Monitoring Committees, Animal Birth Control Monitoring Committees etc. Successful applicants will receive a competitive monthly stipend of up to ₹20,000 along with other valuable benefits.The fellowship programme is powered by the People For Animals Public Policy Foundation and People For Animals Uttarakhand. It is supported by Ahimsa Trust, Humane Society International – India, Mercy For Animals – India, Fish Welfare Initiative India, India Animal Fund, Kaivalya Education Foundation, Miranda House College (University of Delhi), and NALSAR University of Law.Source:Ahimsa",teamahimsa@pfappf.com,9289292100,"Ahimsa Fellowship
Plot 26, DDA, Opposite Gulmohar Enclave
Gate no. 3
Delhi 110049
Email ID:
teamahimsa@pfappf.com |
Phone Number: (
+91) 9289292100,
(+91) 9650760707",https://ahimsafellowship.org/about/,mixed
110,National Overseas Scholarship Scheme for ST Students 2025-26,"Master's , Ph.D and Postdoctoral degree holders",India,30-Jun-2025,"Annual maintenance allowance of USD 15,400 and other benefits","{'Original website': 'https://overseas.tribal.gov.in/', 'Apply online link': 'https://overseas.tribal.gov.in/', 'Others': 'https://file:///C:/Users/Buddy4Study/Downloads/advertisementenglishnHindi.pdf', 'Media Link': 'https://www.buddy4study.com/scholarship/national-overseas-scholarship-scheme-for-st-students'}","National Overseas Scholarship Scheme for ST Students 2025-26 is an opportunity offered by the Ministry of Tribal Affairs, Government of India, for Master's, Ph.D, and postdoctoral degree holders belonging to the ST category. It aims to provide opportunities for ST students to pursue higher education at institutes or universities abroad. Selected candidates will receive an annual maintenance allowance of USD 15,400 and other benefits.Source:Ministry of Tribal Affairs",fellowship-tribal@nic.in,Null,"Ministry of Tribal Affairs
Gate No. 3, Ground Floor
Jeevan Tara Building
Ashoka Road, Patel Chowk
New Delhi -110001
Email ID
: fellowship-tribal@nic.in
| Phone Number:
(011) 23345770",https://overseas.tribal.gov.in/,mixed
111,"Aston University Ferguson Scholarship, UK 2025",Master's applicants in specified courses,India,30-Jun-2025,"A scholarship grant up to £22,500 and other benefits","{'Latest scholarship link': 'https://www.aston.ac.uk/international/scholarships/ferguson', 'Apply online link': 'https://www.aston.ac.uk/international/scholarships/ferguson', 'Original website': 'https://www.aston.ac.uk/', 'Media Link': 'https://www.buddy4study.com/scholarship/ferguson-scholarship-aston-university'}","Aston University Ferguson Scholarship, UK 2025 is a merit-based scholarship offered by Aston University in the United Kingdom to students from India and African countries who wish to pursue a Master's degree in specific fields. This scholarship is supported by the Allan and Nesta Ferguson Charitable Trust who are dedicated to improving educational opportunities for students who would not otherwise be able to consider studying in the UK. Selected students will be awarded a scholarship grant of £22,500 towards tuition fees and other benefits.Source:Aston University",HLS_Exchange@aston.ac.uk,121 204 3000,"Aston University
Birmingham, B4 7ET
United Kingdom
Email ID:
HLS_Exchange@aston.ac.uk |
Contact Number:
(+44) (0)121 204 3000",https://www.aston.ac.uk/international/scholarships/ferguson,mixed
112,"HSCST Fellowship Programme, Haryana 2025",Students with M.Sc. degree or equivalent degree,India,30-Jun-2025,"A monthly fellowship of up to ₹35,000","{'Apply online link': 'https://harchhatravratti.highereduhry.ac.in/Fellowship', 'Latest scholarship link': 'https://harchhatravratti.highereduhry.ac.in/Notices/HSCST%20Fellowship%20Programme%20May%202025.pdf', 'Original website': 'https://harchhatravratti.highereduhry.ac.in/'}","HSCST Fellowship Programme 2025 is an opportunity offered by the Haryana State Council for Science, Innovation & Technology, to students who have completed their M.Sc. degree or hold an equivalent degree. This fellowship program aims to award research grants in Earth, Mathematical, Chemical, Physical, and Life Sciences. Selected fellows will receive a monthly stipend of up to ₹35,000  to support their full-time doctoral research at any accredited university or institution in Haryana.Source:Department of Higher Education Haryana",dsthry@gmail.com,Null,"Haryana State Council for Science, Innovation and Technology
Bays 35-38, Sec - 2, Panchkula
Haryana - 134112
Email ID:
dsthry@gmail.com |
Phone Number:
(0172)-2560339, 2561339
Ext.
107",https://harchhatravratti.highereduhry.ac.in/Notices/HSCST%20Fellowship%20Programme%20May%202025.pdf,monetary
113,Samsung Solve for Tomorrow India 2025,Indian students aged between 14-22 years,India,30-Jun-2025,"Grants up to ₹25,00,000 and other benefits","{'Media Link': 'https://www.buddy4study.com/scholarship/samsung-solve-for-tomorrow-india', 'Latest scholarship link': 'https://www.samsung.com/in/solvefortomorrow/', 'Apply online link': 'https://www.samsung.com/in/solvefortomorrow/login/', 'Original website': 'https://www.samsung.com/'}","Samsung Solve for Tomorrow India 2025 is an opportunity offered by Samsung India to students aged between 14 and 22 years. This year's program is a strategic partnership between Samsung India, the United Nations in India, IIT Delhi, the Foundation for Innovation & Technology Transfer (FITT), and the Ministry of Electronics & Information Technology. It aims to equip students with stronger problem-solving and creative thinking skills.The competition is divided into two tracks:School Track (solving for India):It is open for 14-17-year-olds under the Theme ""Community and Inclusion."" It aims to empower underprivileged groups, improve accessibility to healthcare, and promote social inclusion for all.Youth Track (solving for the world):It is open for 18-22-year-olds under the Theme ""Environment and Sustainability."" It aims to reduce carbon footprint, protect the environment, and promote sustainability.Selected individuals will receive grants up to ₹25,00,000 along with additional benefits.Source:Samsung India Solve for Tomorrow",solvefortomorrow@samsung.com,Null,"Samsung India
6th Floor, DLF Centre
Sansad Marg, New Delhi-110001
Email ID:
solvefortomorrow@samsung.com |
Phone number:
(1800) 5726 7864",https://www.samsung.com/in/solvefortomorrow/,mixed
114,"Vidyadhan Intermediate (1st year) Scholarship Program, Andhra Pradesh 2025",Class 10 passed school students,India,30-Jun-2025,"₹10,000 per annum","{'Media Link': 'https://www.buddy4study.com/scholarship/vidyadhan-intermediate-first-year-scholarship-program-andhra-pradesh', 'Apply online link': 'https://www.vidyadhan.org/apply', 'Original website': 'https://www.vidyadhan.org/', 'Latest scholarship link': 'https://www.vidyadhan.org/apply/telugu/412'}","Vidyadhan Intermediate (1st year) Scholarship Program, Andhra Pradesh 2025 is an initiative by the Sarojini Damodaran Foundation for Class 10 passed students, who will be entering Class 11 at a recognised institution in Andhra Pradesh. Established in 1999 by SD Shibulal, (Co-founder and former CEO, Infosys) and Kumari Shibulal, Sarojini Damodaran Foundation helps transform the lives of the underprivileged in society by contributing to their higher education. The selected students will receive ₹10,000 per annum.Source:Vidyadhan",vidyadhan.andhra@sdfoundationindia.com,8367751309,"Sarojini Damodaran Foundation
678, 11th Main Rd, 4th T Block East,
4th Block, Jayanagar, Bengaluru, Karnataka - 560041
Phone Number - 8367751309
Email ID:
vidyadhan.andhra@sdfoundationindia.com |
Telephone Number:
9663517131",https://www.vidyadhan.org/apply/telugu/412,monetary
