,Scholarship Name,Eligibility,Region,Deadline,Award,Important Links,Description,Email,Contact Number,Contact Details,link,category
254,Fulbright Teaching Excellence and Achievement Program 2025-26,Full-time school teachers,United States,Closed,Variable awards,"{'Latest scholarship link': 'https://www.usief.org.in/uploadip/ip2026-27/FTEA_Application_Instructions.pdf', 'Apply online link': 'https://fulbright.irex.org/Account/Login?ReturnUrl=%2F', 'Original website': 'https://www.usief.org.in'}","Fulbright Teaching Excellence and Achievement Program 2025-26 is an initiative by the United States-India Educational Foundation (USIEF) for full-time senior secondary school teachers in India. This fellowship is part of the overall Fulbright Program, named in honor of Senator J. William Fulbright.It is a 6 week, non-degree, non-credit academic program which will comprise up to six teachers from India to participate in the U.S. University.The selected participants will receive variable awards.Source:USIEF",info@usief.org.in,Null,"United States-India Educational Foundation
12, Hailey Road
New Delhi - 110 001
Email ID:
info@usief.org.in",https://www.usief.org.in,other
255,Keele University GREAT Scholarships 2025-26,Master's applicants,India,Closed,"£10,000 (approximately ₹10,50,000) towards tuition fees","{'Latest scholarship link': 'https://www.keele.ac.uk/study/postgraduatestudy/tuitionfeesandfunding/postgraduatefunding/postgraduatebursariesandscholarshipsinternational/greatscholarships/', 'Apply online link': 'https://www.keele.ac.uk/study/postgraduatestudy/tuitionfeesandfunding/postgraduatefunding/postgraduatebursariesandscholarshipsinternational/greatscholarships/', 'Original website': 'https://www.keele.ac.uk/'}","Keele University GREAT Scholarships 2025-26 is a combined initiative of Keele University and the British Council for students willing to pursue Master's in Business and Computing at Keele University in the 2025-26 academic year. This sceme aims to help the support students to access world-class higher education opportunities. The selected scholar will receive £10,000 (approximately ₹10,50,000) for tuition fees.Source:Keele University",enquiries@keele.ac.uk,1782 732000,"Keele University,
Staffordshire, ST5 5BG
UK
Email ID: enquiries@keele.ac.uk (For International applicants) | Phone Number: (+44) (0)1782 732000",https://www.keele.ac.uk/,tuition_waiver
256,The University of Manchester GREAT Scholarships 2025-26,Postgraduate applicants,India,Closed,"£10,000 towards tuition fees","{'Original website': 'https://www.manchester.ac.uk/', 'Apply online link': 'https://www.manchester.ac.uk/study/international/finance-and-scholarships/funding/great-scholarships/', 'Latest scholarship link': 'https://documents.manchester.ac.uk/display.aspx?DocID=75006'}","The University of Manchester GREAT Scholarships 2025-26 is a combined initiative by the University of Manchester with the UK government’s GREAT Britain Campaign and the British Council for postgraduate degree applicants. The university is offering scholarships for eligible students from Bangladesh, France, Greece, India, Indonesia, Nigeria, Pakistan, Thailand, Turkey and Vietnam. The selected scholars will receive a scholarship worth £10,000 towards the tuition fees.Source:The University of Manchester",international@manchester.ac.uk,161 306 6000,"University of Manchester
Oxford Rd, Manchester
M13 9PL, UK
Email ID - international@manchester.ac.uk | Phone Number - (+44) (0) 161 306 6000",https://www.manchester.ac.uk/,tuition_waiver
257,Arturo Falaschi PhD Fellowships ICGEB 2025-26,M.Sc. degree holders,India,Closed,"A monthly stipend of US$ 1,122 (approx. ₹97,000) and other benefits","{'Apply online link': 'https://www.icgeb.org/fellowships/arturo-falaschi-phd-fellowships-2024/', 'Others': 'https://www.icgeb.org/wp-content/uploads/2024/02/FAQs_Felloswhips_02022024.pdf', 'Original website': 'http://www.icgeb.org/', 'Latest scholarship link': 'https://www.icgeb.org/wp-content/uploads/2025/01/Fellowships_submission_guidelines_2025_FV.pdf'}","Arturo Falaschi PhD Fellowships ICGEB, New Delhi 2025-26 is an opportunity offered by the International Center for Genetic Engineering and Biotechnology (ICGEB) to highly motivated M.Sc. degree holders. The aim of this fellowship programme is to provide an opportunity for the fellows to obtain the “Doctor Philosophiae” (PhD) degree in the life sciences.The title can be awarded through a number of academic institutions of international standing, which include the Jawaharlal Nehru University in New Delhi. The selected fellows will receive a monthly stipend of US$ 1,122 (approximately ₹97,000) and other benefits.Source:ICGEB",fellowships@icgeb.org,Null,"International Center for Genetic Engineering and Biotechnology (ICGEB)
ICGEB Campus, Aruna Asaf Ali Marg
New Delhi - 110 067, INDIA
Email ID:
fellowships@icgeb.org |
Phone Number:
(+91-11)-24363057",http://www.icgeb.org/,mixed
258,FSSAI Internship Programme 2025,"Graduate, postgraduate degree, higher degree holders",India,Closed,"Stipend of ₹10,000 per month and a certificate","{'Original website': 'https://www.fssai.gov.in/', 'Apply online link': 'https://sites.fssai.gov.in/internship/inform.php', 'Latest scholarship link': 'https://sites.fssai.gov.in/internship/files/advertisement.pdf', 'Others': 'https://sites.fssai.gov.in/internship/files/UserManual.pdf'}","FSSAI Internship Programme 2025 is an opportunity offered by the Food Safety & Standards Authority of India (FSSAI) to graduate, postgraduate, and higher degree holders. The internship programme will provide interns with unique learning opportunities in various areas of food regulation of food safety administration. The selected candidates will receive a stipend of ₹10,000 per month and a certificate from the respective FSSAI (HQ)/Regional Offices/Laboratories on successful completion of the internship i.e. on submission and review of the final report/presentation.Source:FSSAI Portal",fssaiinternship@gmail.com,Null,"Food Safety and Standards Authority of India
3rd & 4th Floor, FDA Bhawan,
Kotla Road, Near Bal Bhawan
New Delhi - 110002
Email Id:
fssaiinternship@gmail.com",https://www.fssai.gov.in/,mixed
259,C H Muhammedkoya Scholarship (CHMS) Kerala 2025-26,"Female students pursuing Undergraduate, Postgraduate and Professional courses",India,Closed,"Up to ₹13,000 per year","{'Ask question': 'https://www.scholarship.minoritywelfare.kerala.gov.in/dmw_ma/dmwfaq.php?token_main=b338555a1cafee8be313144ae811e31d', 'Original website': 'http://dcescholarship.kerala.gov.in/', 'Apply online link': 'https://www.scholarship.minoritywelfare.kerala.gov.in/dmw_ma/dmw_ind.php'}","C H Muhammedkoya Scholarship (CHMS) Kerala 2025-26 is an opportunity offered by the Department of Minority Welfare, Government of Kerala to female students pursuing undergraduate, postgraduate and professional courses in Kerala belonging to minority communities. The selected candidate will receive benefits of up to ₹13,000 per year and other awards.Source:Department of Minority Welfare",scholarship.mwd@gmail.com,Null,"Directorate of Minority Welfare,
4th Floor, Vikas Bhavan,
Thiruvananthapuram - 695033
Email ID:
scholarship.mwd@gmail.com
| Phone Number:
(0471) 2302090/2300524",http://dcescholarship.kerala.gov.in/,monetary
260,"Promotion of Science Education (POSE) Scholarship Scheme, Haryana 2024-25",First year UG/PG students pursuing Basic and Natural Science course,India,Closed,"A scholarship up to ₹6,000 per month and one-time mentorship grant up to ₹22,000","{'Latest scholarship link': 'https://harchhatravratti.highereduhry.ac.in/', 'Apply online link': 'https://harchhatravratti.highereduhry.ac.in/Index'}","Promotion of Science Education (POSE) Scholarship Scheme, Haryana 2024-25is an initiative of the Haryana State Council for Science and Technology, Government of Haryana, for students who want to pursue higher studies in Basic and Natural Science subjects. The scheme aims to provide financial support for the continuation of science education up to a higher level. Selected students will receive a scholarship of up to ₹6,000 per month and a one-time mentorship grant of up to ₹22,000.Source:Har-Chhatravratti Portal",pose.scholarship@gmail.com,Null,"Haryana State Council for Science & Technology
The Secretary, Executive Committee,
Bays No. 35-38, Sector 2, Panchkula
Email ID:
pose.scholarship@gmail.com |
Phone number:
(0172)-2560309, 2560339",https://harchhatravratti.highereduhry.ac.in/Index,mixed
261,Nottingham University Developing Solutions Masters Scholarship 2025,Master's degree applicants at the University of Nottingham,United Kingdom,Closed,A scholarship covering either 50% or 100% of tuition fees,"{'Apply online link': 'https://www.nottingham.ac.uk/pgstudy/funding/developing-solutions-masters-scholarship', 'Others': 'https://www.buddy4study.com/scholarship/nottingham-university-developing-solutions-masters-scholarship'}","Nottingham University Developing Solutions Masters Scholarship 2025 is an initiative of the University of Nottingham, for master's degree applicants. This scholarship programme is designed for international students who want to make a difference in the development of key economic, environmental, structural, social, or political structures in their home country. The selected scholars will receive scholarships covering up to 100% of full-time masters tuition fees.Source:University of Nottingham",scholarship-assistant@nottingham.ac.uk,115 951 5151,"University of Nottingham
University Park
Nottingham, NG7 2RD
Email ID:
scholarship-assistant@nottingham.ac.uk |
Phone number:
+44 (0) 115 951 5151",https://www.nottingham.ac.uk/pgstudy/funding/developing-solutions-masters-scholarship,monetary
262,University of Bath GREAT Scholarship India 2025,Postgraduate applicants,United Kingdom,Closed,"A partial tuition fee of £10,000 for one year of study","{'Latest scholarship link': 'https://www.bath.ac.uk/guides/applying-for-a-great-scholarship-2025/#great-scholarships-2025', 'Apply online link': 'https://www.bath.ac.uk/guides/applying-for-a-taught-postgraduate-course/#choose-a-course', 'Original website': 'https://www.bath.ac.uk/'}","University of Bath GREAT Scholarship India 2025 is an opportunity offered by the University of Bath in collaboration with the British Council's Study UK campaign. Under this programme, students from 15 countries including India will receive financial support to pursue postgraduate study in the UK. A selected Indian student will receive a partial tuition fee of £10,000 for one year of study.Source:University of Bath, UK",postgraduate-taught-funding@bath.ac.uk,1225383901,"University of Bath
Claverton Down, Bath, BA2 7AY
Email ID:
postgraduate-taught-funding@bath.ac.uk
| Phone Number:
(+44)1225383901",https://www.bath.ac.uk/,other
263,University of Nottingham - GREAT Scholarships 2025,Postgraduate applicants at the University of Nottingham,United Kingdom,Closed,"A minimum of £10,000 for one-year of study","{'Latest scholarship link': 'https://www.nottingham.ac.uk/pgstudy/funding/great-scholarships', 'Original website': 'https://www.nottingham.ac.uk/about/', 'Apply online link': 'https://www.nottingham.ac.uk/pgstudy/how-to-apply/taught.aspx'}","University of Nottingham - GREAT Scholarships 2025 is a joint initiative of the University of Nottingham, UK with the British Council and the GREAT Britain Campaign, for students from China, Mexico, Pakistan or Turkey who wish to pursue one-year postgraduate taught courses at the Nottingham University. A minimum of £10,000 will be awarded to the selected students. Under this programme, students can apply for courses in a range of subjects, at the 71 institutions across England, Scotland, Wales, and Northern Ireland.Source:University of Nottingham",international-office@nottingham.ac.uk,5 951 5559,"University of Nottingham
C Floor, YANG Fujia Building
Jubilee Campus, Wollaton Road
Nottingham, NG8 1BB, UK
Email ID:
international-office@nottingham.ac.uk |
Contact Number:
(011)5 951 5559",https://www.nottingham.ac.uk/about/,other
